date,facility_id,service_level,parcel_volume,weather_severity,promotion_index,holiday_flag,day_of_week,opening_backlog
2025-01-20,NORTH-01,priority,5194,0.291,0.091,0,0,178
2025-01-20,NORTH-01,economy,5525,0.14,0.192,0,0,315
2025-01-20,NORTH-02,standard,7091,0.314,0.15,0,0,766
2025-01-20,NORTH-02,priority,6607,0.179,0.094,0,0,466
2025-01-20,NORTH-02,economy,6460,0.216,0.163,0,0,536
2025-01-20,CENTRAL-01,standard,7653,0.166,0.099,0,0,331
2025-01-20,CENTRAL-01,priority,7972,0.286,0.184,0,0,595
2025-01-20,CENTRAL-01,economy,5545,0.051,0.108,0,0,89
2025-01-20,SOUTH-01,standard,8512,0.194,0.055,0,0,574
2025-01-20,SOUTH-01,priority,7954,0.147,0.124,0,0,624
2025-01-20,SOUTH-01,economy,6582,0.068,0.065,0,0,429
2025-01-20,SOUTH-02,standard,9304,0.118,0.186,0,0,290
2025-01-20,SOUTH-02,priority,7322,0.127,0.039,0,0,364
2025-01-20,SOUTH-02,economy,7338,0.093,0.192,0,0,436
2025-01-20,WEST-01,standard,8678,0.143,0.133,0,0,410
2025-01-20,WEST-01,priority,8082,0.23,0.0,0,0,318
2025-01-20,WEST-01,economy,7304,0.139,0.025,0,0,432
2025-01-21,NORTH-01,standard,6669,0.235,0.055,0,1,516
2025-01-21,NORTH-01,priority,5230,0.121,0.15,0,1,229
2025-01-21,NORTH-01,economy,5240,0.212,0.226,0,1,657
2025-01-21,NORTH-02,standard,7475,0.218,0.048,0,1,253
2025-01-21,NORTH-02,priority,5777,0.219,0.076,0,1,468
2025-01-21,NORTH-02,economy,5628,0.149,0.288,0,1,161
2025-01-21,CENTRAL-01,standard,8216,0.122,0.381,0,1,492
2025-01-21,CENTRAL-01,priority,7940,0.25,0.111,0,1,473
2025-01-21,CENTRAL-01,economy,5810,0.224,0.229,0,1,248
2025-01-21,SOUTH-01,standard,7536,0.151,0.229,0,1,397
2025-01-21,SOUTH-01,priority,6987,0.155,0.024,0,1,454
2025-01-21,SOUTH-01,economy,7213,0.002,0.263,0,1,437
2025-01-21,SOUTH-02,standard,8002,0.181,0.063,0,1,463
2025-01-21,SOUTH-02,priority,7477,0.102,0.165,0,1,458
2025-01-21,SOUTH-02,economy,6954,0.243,0.02,0,1,206
2025-01-21,WEST-01,standard,10093,0.0,0.102,0,1,575
2025-01-21,WEST-01,priority,8192,0.347,0.199,0,1,533
2025-01-21,WEST-01,economy,8186,0.103,0.188,0,1,509
2025-01-22,NORTH-01,standard,6362,0.329,0.165,0,2,345
2025-01-22,NORTH-01,priority,4814,0.434,0.196,0,2,182
2025-01-22,NORTH-01,economy,4481,0.083,0.073,0,2,161
2025-01-22,NORTH-02,standard,6098,0.335,0.159,0,2,223
2025-01-22,NORTH-02,priority,6152,0.088,0.0,0,2,194
2025-01-22,NORTH-02,economy,5406,0.019,0.263,0,2,356
2025-01-22,CENTRAL-01,standard,6727,0.221,0.226,0,2,196
2025-01-22,CENTRAL-01,priority,6462,0.268,0.184,0,2,223
2025-01-22,CENTRAL-01,economy,5108,0.092,0.181,0,2,50
2025-01-22,SOUTH-01,standard,7071,0.204,0.222,0,2,457
2025-01-22,SOUTH-01,priority,6451,0.228,0.151,0,2,535
2025-01-22,SOUTH-01,economy,5502,0.064,0.212,0,2,249
2025-01-22,SOUTH-02,standard,7135,0.324,0.053,0,2,677
2025-01-22,SOUTH-02,priority,6445,0.303,0.091,0,2,352
2025-01-22,SOUTH-02,economy,5559,0.337,0.07,0,2,432
2025-01-22,WEST-01,standard,7952,0.0,0.077,0,2,414
2025-01-22,WEST-01,priority,7712,0.016,0.178,0,2,331
2025-01-22,WEST-01,economy,6109,0.379,0.177,0,2,557
2025-01-23,NORTH-01,standard,5638,0.117,0.164,0,3,424
2025-01-23,NORTH-01,priority,5091,0.122,0.116,0,3,272
2025-01-23,NORTH-01,economy,4271,0.309,0.049,0,3,318
2025-01-23,NORTH-02,standard,5677,0.165,0.227,0,3,418
2025-01-23,NORTH-02,priority,5096,0.031,0.109,0,3,293
2025-01-23,NORTH-02,economy,5286,0.111,0.281,0,3,391
2025-01-23,CENTRAL-01,standard,7510,0.047,0.209,0,3,509
2025-01-23,CENTRAL-01,priority,6149,0.023,0.113,0,3,295
2025-01-23,CENTRAL-01,economy,5048,0.484,0.111,0,3,259
2025-01-23,SOUTH-01,standard,7220,0.208,0.261,0,3,370
2025-01-23,SOUTH-01,priority,6615,0.051,0.247,0,3,356
2025-01-23,SOUTH-01,economy,5799,0.0,0.14,0,3,134
2025-01-23,SOUTH-02,standard,8124,0.299,0.107,0,3,593
2025-01-23,SOUTH-02,priority,7759,0.094,0.26,0,3,345
2025-01-23,SOUTH-02,economy,6332,0.056,0.0,0,3,253
2025-01-23,WEST-01,standard,7490,0.229,0.105,0,3,337
2025-01-23,WEST-01,priority,7073,0.024,0.105,0,3,390
2025-01-23,WEST-01,economy,7022,0.193,0.064,0,3,371
2025-01-24,NORTH-01,standard,5660,0.36,0.169,0,4,290
2025-01-24,NORTH-01,priority,5447,0.254,0.153,0,4,535
2025-01-24,NORTH-01,economy,4915,0.093,0.199,0,4,382
2025-01-24,NORTH-02,standard,5960,0.128,0.117,0,4,286
2025-01-24,NORTH-02,priority,5342,0.079,0.142,0,4,392
2025-01-24,NORTH-02,economy,4855,0.187,0.164,0,4,333
2025-01-24,CENTRAL-01,standard,6548,0.15,0.212,0,4,421
2025-01-24,CENTRAL-01,priority,5987,0.023,0.207,0,4,250
2025-01-24,CENTRAL-01,economy,5189,0.043,0.053,0,4,515
2025-01-24,SOUTH-01,standard,7095,0.103,0.0,0,4,259
2025-01-24,SOUTH-01,priority,6194,0.278,0.116,0,4,509
2025-01-24,SOUTH-01,economy,5167,0.254,0.05,0,4,120
2025-01-24,SOUTH-02,standard,7614,0.492,0.081,0,4,344
2025-01-24,SOUTH-02,priority,6851,0.05,0.152,0,4,481
2025-01-24,SOUTH-02,economy,5498,0.278,0.103,0,4,201
2025-01-24,WEST-01,standard,8049,0.0,0.128,0,4,284
2025-01-24,WEST-01,priority,7169,0.028,0.149,0,4,369
2025-01-24,WEST-01,economy,6507,0.136,0.17,0,4,316
2025-01-25,NORTH-01,standard,5965,0.0,0.146,0,5,337
2025-01-25,NORTH-01,priority,4895,0.409,0.163,0,5,386
2025-01-25,NORTH-01,economy,3394,0.434,0.17,0,5,333
2025-01-25,NORTH-02,standard,6821,0.074,0.0,0,5,562
2025-01-25,NORTH-02,priority,5656,0.071,0.078,0,5,243
2025-01-25,NORTH-02,economy,4736,0.164,0.093,0,5,153
2025-01-25,CENTRAL-01,standard,6620,0.279,0.246,0,5,374
2025-01-25,CENTRAL-01,priority,6670,0.255,0.15,0,5,222
2025-01-25,CENTRAL-01,economy,4816,0.283,0.141,0,5,594
2025-01-25,SOUTH-01,standard,6969,0.466,0.133,0,5,332
2025-01-25,SOUTH-01,priority,5824,0.143,0.059,0,5,576
2025-01-25,SOUTH-01,economy,5490,0.175,0.154,0,5,367
2025-01-25,SOUTH-02,standard,7072,0.0,0.088,0,5,547
2025-01-25,SOUTH-02,priority,6055,0.0,0.056,0,5,254
2025-01-25,SOUTH-02,economy,6305,0.125,0.228,0,5,319
2025-01-25,WEST-01,standard,8856,0.216,0.115,0,5,374
2025-01-25,WEST-01,priority,7079,0.23,0.216,0,5,412
2025-01-25,WEST-01,economy,6805,0.12,0.172,0,5,367
2025-01-26,NORTH-01,standard,6330,0.041,0.299,0,6,179
2025-01-26,NORTH-01,priority,5361,0.13,0.024,0,6,338
2025-01-26,NORTH-01,economy,4315,0.18,0.083,0,6,403
2025-01-26,NORTH-02,standard,5521,0.307,0.218,0,6,323
2025-01-26,NORTH-02,priority,4785,0.21,0.091,0,6,169
2025-01-26,NORTH-02,economy,4701,0.36,0.055,0,6,302
2025-01-26,CENTRAL-01,standard,6948,0.162,0.124,0,6,392
2025-01-26,CENTRAL-01,priority,5549,0.105,0.154,0,6,403
2025-01-26,CENTRAL-01,economy,5619,0.098,0.1,0,6,299
2025-01-26,SOUTH-01,standard,6808,0.138,0.243,0,6,444
2025-01-26,SOUTH-01,priority,7371,0.294,0.243,0,6,324
2025-01-26,SOUTH-01,economy,6393,0.076,0.215,0,6,276
2025-01-26,SOUTH-02,standard,7756,0.238,0.368,0,6,523
2025-01-26,SOUTH-02,priority,7056,0.369,0.35,0,6,542
2025-01-26,SOUTH-02,economy,6153,0.085,0.152,0,6,138
2025-01-26,WEST-01,standard,8316,0.0,0.184,0,6,304
2025-01-26,WEST-01,priority,7131,0.367,0.061,0,6,344
2025-01-26,WEST-01,economy,7079,0.193,0.222,0,6,477
2025-01-27,NORTH-01,standard,6960,0.25,0.048,0,0,261
2025-01-27,NORTH-01,priority,6177,0.167,0.122,0,0,307
2025-01-27,NORTH-01,economy,5069,0.161,0.28,0,0,331
2025-01-27,NORTH-02,standard,6986,0.046,0.204,0,0,394
2025-01-27,NORTH-02,priority,6787,0.021,0.253,0,0,400
2025-01-27,NORTH-02,economy,5391,0.279,0.05,0,0,362
2025-01-27,CENTRAL-01,standard,7185,0.0,0.018,0,0,258
2025-01-27,CENTRAL-01,priority,7318,0.139,0.192,0,0,616
2025-01-27,CENTRAL-01,economy,6301,0.177,0.162,0,0,407
2025-01-27,SOUTH-01,standard,8399,0.228,0.224,0,0,494
2025-01-27,SOUTH-01,priority,6927,0.361,0.152,0,0,334
2025-01-27,SOUTH-01,economy,6369,0.167,0.063,0,0,234
2025-01-27,SOUTH-02,standard,7649,0.221,0.178,0,0,330
2025-01-27,SOUTH-02,priority,7830,0.399,0.2,0,0,335
2025-01-27,SOUTH-02,economy,6787,0.214,0.149,0,0,324
2025-01-27,WEST-01,standard,8170,0.123,0.031,0,0,401
2025-01-27,WEST-01,priority,7591,0.078,0.126,0,0,503
2025-01-27,WEST-01,economy,7937,0.43,0.232,0,0,493
2025-01-28,NORTH-01,standard,6271,0.212,0.157,0,1,450
2025-01-28,NORTH-01,priority,6162,0.256,0.113,0,1,281
2025-01-28,NORTH-01,economy,5762,0.104,0.212,0,1,325
2025-01-28,NORTH-02,standard,6389,0.138,0.164,0,1,280
2025-01-28,NORTH-02,priority,7080,0.028,0.151,0,1,449
2025-01-28,NORTH-02,economy,5533,0.119,0.093,0,1,585
2025-01-28,CENTRAL-01,standard,6661,0.188,0.166,0,1,238
2025-01-28,CENTRAL-01,priority,6926,0.175,0.11,0,1,402
2025-01-28,CENTRAL-01,economy,5579,0.252,0.0,0,1,335
2025-01-28,SOUTH-01,standard,8050,0.102,0.125,0,1,332
2025-01-28,SOUTH-01,priority,7406,0.203,0.194,0,1,488
2025-01-28,SOUTH-01,economy,7203,0.0,0.103,0,1,292
2025-01-28,SOUTH-02,standard,8483,0.06,0.14,0,1,370
2025-01-28,SOUTH-02,priority,7226,0.401,0.173,0,1,224
2025-01-28,SOUTH-02,economy,7923,0.229,0.076,0,1,469
2025-01-28,WEST-01,standard,9261,0.247,0.17,0,1,170
2025-01-28,WEST-01,priority,9069,0.036,0.233,0,1,303
2025-01-28,WEST-01,economy,7968,0.0,0.163,0,1,436
2025-01-29,NORTH-01,standard,5440,0.173,0.002,0,2,316
2025-01-29,NORTH-01,priority,5274,0.114,0.0,0,2,442
2025-01-29,NORTH-01,economy,4395,0.085,0.135,0,2,253
2025-01-29,NORTH-02,standard,6656,0.239,0.191,0,2,506
2025-01-29,NORTH-02,priority,6540,0.159,0.377,0,2,297
2025-01-29,NORTH-02,economy,4777,0.195,0.0,0,2,524
2025-01-29,CENTRAL-01,standard,6465,0.514,0.14,0,2,446
2025-01-29,CENTRAL-01,priority,6820,0.418,0.071,0,2,346
2025-01-29,CENTRAL-01,economy,5151,0.04,0.125,0,2,384
2025-01-29,SOUTH-01,standard,7522,0.0,0.161,0,2,583
2025-01-29,SOUTH-01,priority,6261,0.262,0.264,0,2,415
2025-01-29,SOUTH-01,economy,6140,0.0,0.141,0,2,421
2025-01-29,SOUTH-02,standard,7514,0.0,0.119,0,2,353
2025-01-29,SOUTH-02,priority,6818,0.267,0.133,0,2,325
2025-01-29,SOUTH-02,economy,6126,0.308,0.241,0,2,705
2025-01-29,WEST-01,standard,7711,0.088,0.231,0,2,504
2025-01-29,WEST-01,priority,7076,0.263,0.069,0,2,616
2025-01-29,WEST-01,economy,6956,0.082,0.182,0,2,383
2025-01-30,NORTH-01,standard,6028,0.0,0.216,0,3,493
2025-01-30,NORTH-01,priority,5296,0.208,0.155,0,3,220
2025-01-30,NORTH-01,economy,4180,0.367,0.12,0,3,460
2025-01-30,NORTH-02,standard,6331,0.21,0.131,0,3,445
2025-01-30,NORTH-02,priority,5159,0.166,0.224,0,3,366
2025-01-30,NORTH-02,economy,4003,0.276,0.2,0,3,284
2025-01-30,CENTRAL-01,standard,6734,0.034,0.253,0,3,522
2025-01-30,CENTRAL-01,priority,6192,0.034,0.181,0,3,697
2025-01-30,CENTRAL-01,economy,6234,0.321,0.239,0,3,401
2025-01-30,SOUTH-01,standard,7195,0.168,0.133,0,3,63
2025-01-30,SOUTH-01,priority,6405,0.18,0.168,0,3,188
2025-01-30,SOUTH-01,economy,6436,0.162,0.027,0,3,342
2025-01-30,SOUTH-02,standard,8015,0.0,0.133,0,3,441
2025-01-30,SOUTH-02,priority,6788,0.07,0.096,0,3,330
2025-01-30,SOUTH-02,economy,5827,0.029,0.145,0,3,468
2025-01-30,WEST-01,standard,7411,0.309,0.07,0,3,351
2025-01-30,WEST-01,priority,7532,0.176,0.171,0,3,458
2025-01-30,WEST-01,economy,5979,0.366,0.155,0,3,166
2025-01-31,NORTH-01,standard,5740,0.376,0.191,0,4,406
2025-01-31,NORTH-01,priority,5029,0.199,0.185,0,4,457
2025-01-31,NORTH-01,economy,3796,0.117,0.078,0,4,265
2025-01-31,NORTH-02,standard,5448,0.332,0.113,0,4,377
2025-01-31,NORTH-02,priority,6266,0.102,0.274,0,4,215
2025-01-31,NORTH-02,economy,4425,0.159,0.09,0,4,306
2025-01-31,CENTRAL-01,standard,6326,0.278,0.143,0,4,105
2025-01-31,CENTRAL-01,priority,5583,0.1,0.194,0,4,501
2025-01-31,CENTRAL-01,economy,5314,0.11,0.165,0,4,198
2025-01-31,SOUTH-01,standard,6612,0.233,0.102,0,4,93
2025-01-31,SOUTH-01,priority,6774,0.336,0.15,0,4,457
2025-01-31,SOUTH-01,economy,5077,0.313,0.105,0,4,423
2025-01-31,SOUTH-02,standard,7751,0.196,0.113,0,4,449
2025-01-31,SOUTH-02,priority,7119,0.257,0.068,0,4,393
2025-01-31,SOUTH-02,economy,6527,0.31,0.227,0,4,362
2025-01-31,WEST-01,standard,8219,0.265,0.239,0,4,450
2025-01-31,WEST-01,priority,7816,0.265,0.108,0,4,212
2025-01-31,WEST-01,economy,6376,0.184,0.118,0,4,407
2025-02-01,NORTH-01,standard,5550,0.045,0.322,0,5,232
2025-02-01,NORTH-01,priority,5720,0.055,0.166,0,5,414
2025-02-01,NORTH-01,economy,4576,0.357,0.084,0,5,280
2025-02-01,NORTH-02,standard,5586,0.207,0.239,0,5,586
2025-02-01,NORTH-02,priority,5155,0.163,0.021,0,5,346
2025-02-01,NORTH-02,economy,4899,0.097,0.0,0,5,240
2025-02-01,CENTRAL-01,standard,7413,0.258,0.065,0,5,464
2025-02-01,CENTRAL-01,priority,5297,0.204,0.2,0,5,279
2025-02-01,CENTRAL-01,economy,5150,0.394,0.124,0,5,278
2025-02-01,SOUTH-01,standard,6362,0.356,0.13,0,5,680
2025-02-01,SOUTH-01,priority,6236,0.015,0.142,0,5,282
2025-02-01,SOUTH-01,economy,6305,0.053,0.107,0,5,140
2025-02-01,SOUTH-02,standard,7687,0.331,0.237,0,5,425
2025-02-01,SOUTH-02,priority,6260,0.213,0.264,0,5,455
2025-02-01,SOUTH-02,economy,6166,0.09,0.216,0,5,449
2025-02-01,WEST-01,standard,7876,0.0,0.015,0,5,588
2025-02-01,WEST-01,priority,7667,0.244,0.192,0,5,362
2025-02-01,WEST-01,economy,6435,0.253,0.104,0,5,350
2025-02-02,NORTH-01,standard,5728,0.115,0.145,0,6,266
2025-02-02,NORTH-01,priority,4731,0.163,0.162,0,6,372
2025-02-02,NORTH-01,economy,4336,0.121,0.166,0,6,436
2025-02-02,NORTH-02,standard,6225,0.295,0.066,0,6,540
2025-02-02,NORTH-02,priority,5916,0.066,0.08,0,6,200
2025-02-02,NORTH-02,economy,5269,0.087,0.069,0,6,254
2025-02-02,CENTRAL-01,standard,7080,0.146,0.09,0,6,289
2025-02-02,CENTRAL-01,priority,6321,0.011,0.034,0,6,461
2025-02-02,CENTRAL-01,economy,5044,0.33,0.049,0,6,622
2025-02-02,SOUTH-01,standard,7040,0.144,0.105,0,6,454
2025-02-02,SOUTH-01,priority,6090,0.242,0.101,0,6,327
2025-02-02,SOUTH-01,economy,6547,0.092,0.051,0,6,327
2025-02-02,SOUTH-02,standard,7474,0.138,0.124,0,6,456
2025-02-02,SOUTH-02,priority,7297,0.124,0.241,0,6,376
2025-02-02,SOUTH-02,economy,6375,0.1,0.237,0,6,222
2025-02-02,WEST-01,standard,8114,0.303,0.092,0,6,121
2025-02-02,WEST-01,priority,7470,0.136,0.243,0,6,475
2025-02-02,WEST-01,economy,6826,0.072,0.178,0,6,413
2025-02-03,NORTH-01,standard,6926,0.425,0.254,0,0,484
2025-02-03,NORTH-01,priority,5471,0.071,0.112,0,0,191
2025-02-03,NORTH-01,economy,5022,0.074,0.148,0,0,325
2025-02-03,NORTH-02,standard,7658,0.162,0.059,0,0,250
2025-02-03,NORTH-02,priority,6126,0.314,0.0,0,0,220
2025-02-03,NORTH-02,economy,5980,0.101,0.295,0,0,226
2025-02-03,CENTRAL-01,standard,7519,0.239,0.122,0,0,295
2025-02-03,CENTRAL-01,priority,7274,0.076,0.087,0,0,371
2025-02-03,CENTRAL-01,economy,6466,0.054,0.163,0,0,442
2025-02-03,SOUTH-01,standard,8195,0.122,0.144,0,0,304
2025-02-03,SOUTH-01,priority,6797,0.286,0.151,0,0,250
2025-02-03,SOUTH-01,economy,7006,0.168,0.106,0,0,355
2025-02-03,SOUTH-02,standard,8276,0.216,0.082,0,0,586
2025-02-03,SOUTH-02,priority,7382,0.162,0.106,0,0,399
2025-02-03,SOUTH-02,economy,6854,0.349,0.041,0,0,179
2025-02-03,WEST-01,standard,8240,0.131,0.171,0,0,373
2025-02-03,WEST-01,priority,8338,0.215,0.16,0,0,313
2025-02-03,WEST-01,economy,7802,0.215,0.102,0,0,136
2025-02-04,NORTH-01,standard,7293,0.145,0.158,0,1,409
2025-02-04,NORTH-01,priority,6609,0.203,0.18,0,1,332
2025-02-04,NORTH-01,economy,5716,0.012,0.022,0,1,378
2025-02-04,NORTH-02,standard,7160,0.149,0.103,0,1,419
2025-02-04,NORTH-02,priority,5591,0.238,0.061,0,1,238
2025-02-04,NORTH-02,economy,6540,0.018,0.038,0,1,104
2025-02-04,CENTRAL-01,standard,8000,0.236,0.223,0,1,453
2025-02-04,CENTRAL-01,priority,6834,0.338,0.293,0,1,438
2025-02-04,CENTRAL-01,economy,5978,0.333,0.081,0,1,284
2025-02-04,SOUTH-01,standard,8341,0.235,0.0,0,1,494
2025-02-04,SOUTH-01,priority,6667,0.251,0.0,0,1,558
2025-02-04,SOUTH-01,economy,6675,0.159,0.012,0,1,461
2025-02-04,SOUTH-02,standard,8809,0.244,0.138,0,1,360
2025-02-04,SOUTH-02,priority,7684,0.245,0.161,0,1,365
2025-02-04,SOUTH-02,economy,7082,0.139,0.153,0,1,480
2025-02-04,WEST-01,standard,8806,0.116,0.275,0,1,554
2025-02-04,WEST-01,priority,8160,0.296,0.163,0,1,337
2025-02-04,WEST-01,economy,7654,0.118,0.168,0,1,551
2025-02-05,NORTH-01,standard,5097,0.125,0.118,0,2,410
2025-02-05,NORTH-01,priority,5638,0.246,0.228,0,2,443
2025-02-05,NORTH-01,economy,4839,0.28,0.199,0,2,104
2025-02-05,NORTH-02,standard,6742,0.048,0.049,0,2,288
2025-02-05,NORTH-02,priority,5142,0.105,0.151,0,2,379
2025-02-05,NORTH-02,economy,5104,0.0,0.056,0,2,184
2025-02-05,CENTRAL-01,standard,6986,0.336,0.154,0,2,432
2025-02-05,CENTRAL-01,priority,6318,0.179,0.07,0,2,422
2025-02-05,CENTRAL-01,economy,5097,0.43,0.216,0,2,367
2025-02-05,SOUTH-01,standard,7702,0.231,0.243,0,2,391
2025-02-05,SOUTH-01,priority,5924,0.034,0.002,0,2,286
2025-02-05,SOUTH-01,economy,6229,0.361,0.272,0,2,514
2025-02-05,SOUTH-02,standard,7009,0.095,0.029,0,2,146
2025-02-05,SOUTH-02,priority,7026,0.046,0.11,0,2,407
2025-02-05,SOUTH-02,economy,6116,0.097,0.196,0,2,364
2025-02-05,WEST-01,standard,8174,0.047,0.237,0,2,506
2025-02-05,WEST-01,priority,7706,0.034,0.164,0,2,165
2025-02-05,WEST-01,economy,6534,0.32,0.05,0,2,590
2025-02-06,NORTH-01,standard,5461,0.295,0.031,0,3,491
2025-02-06,NORTH-01,priority,5057,0.082,0.121,0,3,400
2025-02-06,NORTH-01,economy,4511,0.0,0.2,0,3,313
2025-02-06,NORTH-02,standard,6293,0.153,0.198,0,3,541
2025-02-06,NORTH-02,priority,5985,0.299,0.086,0,3,397
2025-02-06,NORTH-02,economy,4607,0.2,0.218,0,3,152
2025-02-06,CENTRAL-01,standard,7455,0.183,0.101,0,3,311
2025-02-06,CENTRAL-01,priority,6560,0.185,0.165,0,3,257
2025-02-06,CENTRAL-01,economy,5743,0.0,0.262,0,3,449
2025-02-06,SOUTH-01,standard,6930,0.283,0.232,0,3,310
2025-02-06,SOUTH-01,priority,6546,0.0,0.07,0,3,292
2025-02-06,SOUTH-01,economy,6530,0.043,0.154,0,3,369
2025-02-06,SOUTH-02,standard,7432,0.044,0.252,0,3,580
2025-02-06,SOUTH-02,priority,7582,0.148,0.158,0,3,245
2025-02-06,SOUTH-02,economy,6290,0.054,0.124,0,3,685
2025-02-06,WEST-01,standard,7510,0.073,0.046,0,3,433
2025-02-06,WEST-01,priority,7203,0.239,0.093,0,3,629
2025-02-06,WEST-01,economy,7519,0.184,0.176,0,3,321
2025-02-07,NORTH-01,standard,5603,0.088,0.112,0,4,129
2025-02-07,NORTH-01,priority,5098,0.197,0.167,0,4,362
2025-02-07,NORTH-01,economy,4511,0.211,0.045,0,4,382
2025-02-07,NORTH-02,standard,6008,0.0,0.267,0,4,223
2025-02-07,NORTH-02,priority,5957,0.204,0.193,0,4,426
2025-02-07,NORTH-02,economy,4913,0.118,0.159,0,4,348
2025-02-07,CENTRAL-01,standard,6445,0.188,0.11,0,4,151
2025-02-07,CENTRAL-01,priority,5000,0.28,0.174,0,4,425
2025-02-07,CENTRAL-01,economy,4891,0.174,0.075,0,4,244
2025-02-07,SOUTH-01,standard,7814,0.068,0.086,0,4,458
2025-02-07,SOUTH-01,priority,6505,0.424,0.168,0,4,269
2025-02-07,SOUTH-01,economy,6110,0.16,0.143,0,4,357
2025-02-07,SOUTH-02,standard,7376,0.222,0.175,0,4,352
2025-02-07,SOUTH-02,priority,6943,0.1,0.237,0,4,427
2025-02-07,SOUTH-02,economy,5557,0.161,0.235,0,4,383
2025-02-07,WEST-01,standard,8052,0.029,0.181,0,4,244
2025-02-07,WEST-01,priority,7208,0.221,0.168,0,4,383
2025-02-07,WEST-01,economy,6668,0.199,0.244,0,4,501
2025-02-08,NORTH-01,standard,5825,0.176,0.254,0,5,274
2025-02-08,NORTH-01,priority,4953,0.048,0.147,0,5,497
2025-02-08,NORTH-01,economy,4820,0.075,0.095,0,5,466
2025-02-08,NORTH-02,standard,6214,0.268,0.235,0,5,358
2025-02-08,NORTH-02,priority,5852,0.421,0.285,0,5,488
2025-02-08,NORTH-02,economy,4751,0.283,0.054,0,5,502
2025-02-08,CENTRAL-01,standard,7200,0.266,0.145,0,5,440
2025-02-08,CENTRAL-01,priority,6214,0.271,0.18,0,5,439
2025-02-08,CENTRAL-01,economy,5224,0.336,0.264,0,5,379
2025-02-08,SOUTH-01,standard,6380,0.333,0.139,0,5,262
2025-02-08,SOUTH-01,priority,6192,0.079,0.113,0,5,489
2025-02-08,SOUTH-01,economy,5522,0.147,0.251,0,5,303
2025-02-08,SOUTH-02,standard,8061,0.193,0.215,0,5,357
2025-02-08,SOUTH-02,priority,6981,0.299,0.015,0,5,228
2025-02-08,SOUTH-02,economy,6708,0.234,0.24,0,5,184
2025-02-08,WEST-01,standard,8350,0.126,0.207,0,5,463
2025-02-08,WEST-01,priority,8180,0.0,0.246,0,5,445
2025-02-08,WEST-01,economy,7340,0.207,0.19,0,5,430
2025-02-09,NORTH-01,standard,5846,0.157,0.181,0,6,355
2025-02-09,NORTH-01,priority,5878,0.0,0.192,0,6,478
2025-02-09,NORTH-01,economy,4505,0.294,0.146,0,6,458
2025-02-09,NORTH-02,standard,5994,0.284,0.269,0,6,278
2025-02-09,NORTH-02,priority,4989,0.14,0.075,0,6,385
2025-02-09,NORTH-02,economy,5112,0.228,0.17,0,6,157
2025-02-09,CENTRAL-01,standard,6695,0.122,0.127,0,6,205
2025-02-09,CENTRAL-01,priority,6533,0.069,0.115,0,6,407
2025-02-09,CENTRAL-01,economy,5290,0.303,0.14,0,6,398
2025-02-09,SOUTH-01,standard,6413,0.159,0.1,0,6,300
2025-02-09,SOUTH-01,priority,6173,0.28,0.251,0,6,157
2025-02-09,SOUTH-01,economy,5183,0.291,0.156,0,6,0
2025-02-09,SOUTH-02,standard,7086,0.064,0.113,0,6,475
2025-02-09,SOUTH-02,priority,7978,0.082,0.151,0,6,433
2025-02-09,SOUTH-02,economy,6556,0.166,0.143,0,6,442
2025-02-09,WEST-01,standard,7729,0.06,0.117,0,6,377
2025-02-09,WEST-01,priority,7153,0.399,0.199,0,6,543
2025-02-09,WEST-01,economy,7217,0.203,0.019,0,6,377
2025-02-10,NORTH-01,standard,7169,0.0,0.022,0,0,205
2025-02-10,NORTH-01,priority,6236,0.342,0.156,0,0,336
2025-02-10,NORTH-01,economy,5412,0.243,0.175,0,0,214
2025-02-10,NORTH-02,standard,7294,0.223,0.005,0,0,422
2025-02-10,NORTH-02,priority,5793,0.236,0.0,0,0,293
2025-02-10,NORTH-02,economy,6787,0.261,0.075,0,0,352
2025-02-10,CENTRAL-01,standard,7245,0.058,0.135,0,0,255
2025-02-10,CENTRAL-01,priority,7092,0.301,0.191,0,0,545
2025-02-10,CENTRAL-01,economy,6452,0.238,0.065,0,0,238
2025-02-10,SOUTH-01,standard,7969,0.123,0.146,0,0,204
2025-02-10,SOUTH-01,priority,7209,0.064,0.148,0,0,531
2025-02-10,SOUTH-01,economy,6516,0.336,0.06,0,0,565
2025-02-10,SOUTH-02,standard,8748,0.164,0.117,0,0,409
2025-02-10,SOUTH-02,priority,7397,0.333,0.102,0,0,496
2025-02-10,SOUTH-02,economy,6371,0.192,0.159,0,0,328
2025-02-10,WEST-01,standard,8966,0.284,0.087,0,0,481
2025-02-10,WEST-01,priority,8238,0.156,0.259,0,0,394
2025-02-10,WEST-01,economy,7956,0.155,0.156,0,0,241
2025-02-11,NORTH-01,standard,6841,0.284,0.155,0,1,672
2025-02-11,NORTH-01,priority,6089,0.119,0.052,0,1,404
2025-02-11,NORTH-01,economy,4958,0.285,0.107,0,1,144
2025-02-11,NORTH-02,standard,7182,0.016,0.117,0,1,643
2025-02-11,NORTH-02,priority,6395,0.0,0.177,0,1,398
2025-02-11,NORTH-02,economy,6480,0.114,0.233,0,1,360
2025-02-11,CENTRAL-01,standard,8060,0.353,0.211,0,1,416
2025-02-11,CENTRAL-01,priority,6390,0.294,0.089,0,1,633
2025-02-11,CENTRAL-01,economy,5591,0.05,0.115,0,1,246
